symbol,interval,open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
SOLUSDT,1h,2026-02-10T02:00:00+00:00,190.97236423,190.99947652,189.7085168,190.08089983,5356.16628371,2026-02-10T02:59:59+00:00,1020492.3226359,4658.0,2751.42963711,524220.62202972
SOLUSDT,1h,2026-02-10T03:00:00+00:00,190.08089983,191.05395125,189.85323417,190.78662598,3452.33367109,2026-02-10T03:59:59+00:00,657440.89179144,4993.0,1773.7808859,337787.76867092
SOLUSDT,1h,2026-02-10T04:00:00+00:00,190.78662598,192.53925201,190.65930939,191.95604187,8900.48493058,2026-02-10T04:59:59+00:00,1703297.67377479,5778.0,3572.383704,683651.83473867
SOLUSDT,1h,2026-02-10T05:00:00+00:00,191.95604187,193.0172604,191.71199657,192.70702618,11856.55099708,2026-02-10T05:59:59+00:00,2280388.6415171,5916.0,6589.00626151,1267273.68197789
SOLUSDT,1h,2026-02-10T06:00:00+00:00,192.70702618,193.76506674,192.3882809,193.66083001,6126.06649969,2026-02-10T06:59:59+00:00,1183457.5901678,2844.0,2541.98389556,491070.43409339
SOLUSDT,1h,2026-02-10T07:00:00+00:00,193.66083001,194.7654414,193.39438311,193.82856744,6271.52675553,2026-02-10T07:59:59+00:00,1215075.06178389,6221.0,3101.06404479,600814.71907962
SOLUSDT,1h,2026-02-10T08:00:00+00:00,193.82856744,196.07399594,193.82304999,195.57318313,12514.14819144,2026-02-10T08:59:59+00:00,2436515.60628575,3713.0,5709.27892467,1111601.60386346
SOLUSDT,1h,2026-02-10T09:00:00+00:00,195.57318313,195.84636502,194.57662504,194.93383601,12274.35999112,2026-02-10T09:59:59+00:00,2396611.86599393,4755.0,5678.02068039,1108653.46525818
SOLUSDT,1h,2026-02-10T10:00:00+00:00,194.93383601,196.12524748,194.85062017,195.38825829,5874.6920415,2026-02-10T10:59:59+00:00,1146511.05050124,3990.0,3188.01155767,622175.67391999
SOLUSDT,1h,2026-02-10T11:00:00+00:00,195.38825829,196.13569089,194.92373815,195.67785983,8303.50693675,2026-02-10T11:59:59+00:00,1623610.11223641,5386.0,4257.45930035,832474.0408047
SOLUSDT,1h,2026-02-10T12:00:00+00:00,195.67785983,196.52639698,194.97499393,196.01194902,4657.04282975,2026-02-10T12:59:59+00:00,912058.10788928,5173.0,2684.27842274,525702.25114819
SOLUSDT,1h,2026-02-10T13:00:00+00:00,196.01194902,196.13799407,194.16278827,194.64572979,8765.23048801,2026-02-10T13:59:59+00:00,1712102.29834445,7914.0,4641.05145001,906531.19335058
SOLUSDT,1h,2026-02-10T14:00:00+00:00,194.64572979,195.15379208,194.5175873,195.04787813,8426.01974355,2026-02-10T14:59:59+00:00,1641783.01711772,7388.0,3657.33776386,712620.57428264
SOLUSDT,1h,2026-02-10T15:00:00+00:00,195.04787813,195.4701723,194.33320573,194.55745418,7733.20538358,2026-02-10T15:59:59+00:00,1506449.02663229,4441.0,3361.15620639,654762.19036269
SOLUSDT,1h,2026-02-10T16:00:00+00:00,194.55745418,195.02594904,194.41734255,194.65606202,9466.36199921,2026-02-10T16:59:59+00:00,1842218.01968548,4002.0,4184.79074387,814388.55999857
SOLUSDT,1h,2026-02-10T17:00:00+00:00,194.65606202,195.81737109,194.21758346,195.67509461,7150.74181828,2026-02-10T17:59:59+00:00,1395578.66234482,3203.0,4043.05858142,789065.86620495
SOLUSDT,1h,2026-02-10T18:00:00+00:00,195.67509461,198.16740159,195.54066098,197.90066462,5682.29008771,2026-02-10T18:59:59+00:00,1118205.81771943,5026.0,3231.48822403,635917.71560932
SOLUSDT,1h,2026-02-10T19:00:00+00:00,197.90066462,199.01163801,197.62447582,198.42556751,7073.01309232,2026-02-10T19:59:59+00:00,1401610.31436138,5124.0,4193.28753062,830954.92363597
SOLUSDT,1h,2026-02-10T20:00:00+00:00,198.42556751,198.58656858,197.86759999,198.46297653,11964.21370963,2026-02-10T20:59:59+00:00,2374229.67989035,4426.0,5019.31473629,996054.25887818
SOLUSDT,1h,2026-02-10T21:00:00+00:00,198.46297653,199.8540963,198.32215284,199.51211626,11932.85206406,2026-02-10T21:59:59+00:00,2374488.95368317,4249.0,5750.9481592,1144367.06362654
SOLUSDT,1h,2026-02-10T22:00:00+00:00,199.51211626,200.08082963,197.83290203,197.93802475,10342.53521516,2026-02-10T22:59:59+00:00,2055321.03983583,5154.0,5603.54587487,1113565.04906292
SOLUSDT,1h,2026-02-10T23:00:00+00:00,197.93802475,197.98833371,195.9202493,196.36664354,5748.18684952,2026-02-10T23:59:59+00:00,1133268.45448402,5589.0,2593.53010797,511320.51446066
SOLUSDT,1h,2026-02-11T00:00:00+00:00,196.36664354,196.71412374,196.02463432,196.52045936,7535.40309438,2026-02-11T00:59:59+00:00,1480281.34543914,6403.0,4373.60491287,859166.4817061
SOLUSDT,1h,2026-02-11T01:00:00+00:00,196.52045936,197.99304353,196.19070884,197.70250054,7288.65395521,2026-02-11T01:59:59+00:00,1436677.36794774,5963.0,3162.10903194,623287.99104607
SOLUSDT,1h,2026-02-11T02:00:00+00:00,197.70250054,198.72467262,197.61717731,198.18147021,11636.61512691,2026-02-11T02:59:59+00:00,2303374.70129446,4844.0,6411.81392746,1269167.17867236
SOLUSDT,1h,2026-02-11T03:00:00+00:00,198.18147021,198.2545403,197.95182318,198.09952121,7799.09635993,2026-02-11T03:59:59+00:00,1545316.81886791,8052.0,3707.61932466,734629.53090329
SOLUSDT,1h,2026-02-11T04:00:00+00:00,198.09952121,198.50239506,197.21093132,197.26904638,8058.49977367,2026-02-11T04:59:59+00:00,1593038.75624195,5767.0,4283.57259945,846794.98141809
SOLUSDT,1h,2026-02-11T05:00:00+00:00,197.26904638,197.57271404,195.98770227,196.17747708,8061.66223588,2026-02-11T05:59:59+00:00,1585916.49001664,5073.0,3711.64133408,730166.18961554
SOL/USDT,1h,2026-02-11T06:00:00+00:00,196.17747708,197.600137,196.00422407,197.44223292,9658.32296102,2026-02-11T06:59:59+00:00,1900853.14151046,3275.0,3864.43264387,760558.4283003
SOLUSDT,1h,2026-02-11T07:00:00+00:00,197.44223292,197.95468184,196.55689887,196.6159693,8591.02410986,2026-02-11T07:59:59+00:00,1692681.7580044,6879.0,4411.72594114,869238.39653947
SOLUSDT,1h,2026-02-11T08:00:00+00:00,196.6159693,199.9344365,196.25326117,199.71235586,10938.78101699,2026-02-11T08:59:59+00:00,2167674.37987848,2895.0,5846.79711769,1158625.65460242
SOLUSDT,1h,2026-02-11T09:00:00+00:00,199.71235586,200.69757388,199.2858843,200.54615903,8966.09735906,2026-02-11T09:59:59+00:00,,5557.0,4756.04132866,951823.01948236
SOLUSDT,1h,2026-02-11T10:00:00+00:00,200.54615903,201.1768286,199.76143936,200.71013094,7849.47089011,2026-02-11T10:59:59+00:00,1574824.78380133,5820.0,4173.47346655,837316.23974096
SOLUSDT,1h,2026-02-11T11:00:00+00:00,200.71013094,204.08959051,200.64912755,203.50783698,13493.62612593,2026-02-11T11:59:59+00:00,2727183.0662212,6140.0,5769.91771294,1166152.20648345
SOLUSDT,1h,2026-02-11T12:00:00+00:00,203.50783698,203.68930565,202.27901619,202.38480254,13913.82986271,2026-02-11T12:59:59+00:00,2823760.56437294,1083.0,7466.37473943,1515273.27530007
SOLUSDT,1h,2026-02-11T13:00:00+00:00,202.38480254,202.74868228,200.61956035,200.97659345,7376.08432447,2026-02-11T13:59:59+00:00,1487613.83501379,3482.0,3180.07069387,641358.87720597
SOLUSDT,1h,2026-02-11T14:00:00+00:00,200.97659345,201.77804551,200.74741267,201.61290634,6331.76362542,2026-02-11T14:59:59+00:00,1274550.77537992,4204.0,2962.52873111,596341.47998829
SOLUSDT,1h,2026-02-11T15:00:00+00:00,201.61290634,201.98074571,200.75700543,201.9602289,7578.3613659,2026-02-11T15:59:59+00:00,1529211.52823309,5282.0,4395.75094547,887003.4954137
XRPUSDT,1h,2026-01-01T00:00:00+00:00,0.6,0.6013816,0.59763118,0.59782866,129511.85210842,2026-01-01T00:59:59+00:00,77566.5041545,5854.0,72865.41179074,43640.13929516
XRPUSDT,1h,2026-01-01T01:00:00+00:00,0.59782866,0.59926498,0.59642527,0.59886284,184914.27035924,2026-01-01T01:59:59+00:00,110642.66758557,8087.0,83150.72031339,49752.88001982
XRPUSDT,1h,2026-01-01T02:00:00+00:00,0.59886284,0.60083613,0.59753771,0.59966361,130839.26263368,2026-01-01T02:59:59+00:00,78407.15847038,3184.0,63592.22810214,38108.48369154
XRPUSDT,1h,2026-01-01T03:00:00+00:00,0.59966361,0.60222721,0.59796681,0.59860623,197094.20077612,2026-01-01T03:59:59+00:00,118086.01832731,3497.0,109750.45061921,65755.32751454
XRPUSDT,1h,2026-01-01T04:00:00+00:00,0.59860623,0.59992935,0.59812359,0.59821246,168663.39086067,2026-01-01T04:59:59+00:00,100929.74910506,7320.0,76888.67926495,46010.90413059
XRPUSDT,1h,2026-01-01T05:00:00+00:00,0.59821246,0.60130269,0.59676958,0.60119504,99581.73948305,2026-01-01T05:59:59+00:00,59719.54280456,3118.0,57834.4671137,34683.54692643
XRPUSDT,1h,2026-01-01T06:00:00+00:00,0.60119504,0.602708,0.5987332,0.60009606,94409.57338,2026-01-01T06:59:59+00:00,56706.69015086,6591.0,39309.88888953,23611.30984197
xrpusdt,1h,2026-01-01T07:00:00+00:00,0.60009606,0.60269667,0.5990474,0.59917613,119649.00758906,2026-01-01T07:59:59+00:00,71745.86317122,3430.0,61226.44019292,36713.583247
XRPUSDT,1h,2026-01-01T08:00:00+00:00,0.59917613,0.60880468,0.59910221,0.60741711,168099.94938003,2026-01-01T08:59:59+00:00,101414.13119684,4963.0,68489.60049891,41319.54445098
XRPUSDT,1h,2026-01-01T09:00:00+00:00,0.60741711,0.60925013,0.60719967,0.60802404,149502.14366302,2026-01-01T09:59:59+00:00,error,5050.0,82188.68517751,49947.75533546
XRPUSDT,1h,2026-01-01T10:00:00+00:00,0.60802404,0.61396039,0.60685589,0.61343292,160437.3004756,2026-01-01T10:59:59+00:00,97983.6292491,4588.0,87493.29860479,53434.64959121
XRPUSDT,1h,2026-01-01T11:00:00+00:00,0.61343292,0.61362139,0.60911135,0.61052131,92055.26397164,2026-01-01T11:59:59+00:00,56335.71488067,4688.0,46467.3942643,28436.98189087
XRPUSDT,1h,2026-01-01T13:00:00+00:00,0.61167071,0.61605953,0.61023225,0.61439085,160078.9700874,2026-01-01T13:59:59+00:00,98133.33605209,4303.0,73353.6286928,44968.03228569
XRPUSDT,1h,2026-01-01T14:00:00+00:00,0.61439085,0.61740895,0.61371204,0.61574941,130863.68947822,2026-01-01T14:59:59+00:00,80490.3468496,6574.0,73218.55597681,45034.54693887
XRPUSDT,1h,2026-01-01T15:00:00+00:00,0.61574941,0.61696983,0.61487499,0.61513652,131640.26297479,,81017.07376717,4483.0,65439.33986386,40274.18135772
XRPUSDT,1h,2026-01-01T16:00:00+00:00,0.61513652,0.62090975,0.61459938,0.61883251,78762.34955378,2026-01-01T16:59:59+00:00,48595.15002928,4274.0,45626.02852186,28150.5530729
XRPUSDT,1h,2026-01-01T17:00:00+00:00,0.61883251,0.61934048,0.61563557,0.61590368,108544.45888208,2026-01-01T17:59:59+00:00,67011.88597062,5021.0,45992.0904814,28394.04935666
XRPUSDT,1h,2026-01-01T18:00:00+00:00,0.61590368,0.62050053,0.61503186,0.62025415,147138.97963835,2026-01-01T18:59:59+00:00,90943.50108565,2744.0,87457.2220789,54055.46504828
XRPUSDT,1h,2026-01-01T19:00:00+00:00,0.62025415,0.62861687,0.61849726,0.62697336,68749.92208475,2026-01-01T19:59:59+00:00,42873.3970357,5593.0,34205.75057544,21331.17654325
XRPUSDT,1h,2026-01-01T20:00:00+00:00,0.62697336,0.62824996,0.62492987,0.62651243,90409.40305291,2026-01-01T20:59:59+00:00,56663.45075322,5728.0,53298.13306597,33404.22606767
XRPUSDT,1h,2026-01-01T21:00:00+00:00,0.62651243,0.62658972,0.62407598,0.62408917,105133.27456271,2026-01-01T21:59:59+00:00,65739.92077223,5181.0,51478.81911059,32189.74681284
XRPUSDT,1h,2026-01-01T22:00:00+00:00,0.62408917,0.63288034,0.62324626,0.63125781,124246.60906713,2026-01-01T22:59:59+00:00,77986.30304953,6105.0,68144.90496878,42772.75050062
XRPUSDT,1h,2026-01-01T23:00:00+00:00,0.63125781,,0.62950805,0.63431796,127794.27470064,2026-01-01T23:59:59+00:00,80866.66855086,4075.0,62703.24684872,39677.85483236
XRPUSDT,1h,2026-01-02T00:00:00+00:00,0.63431796,0.63670285,0.63297362,0.63641509,145443.96108657,2026-01-02T00:59:59+00:00,92410.22362581,8844.0,65636.50112445,41703.23540155
XRPUSDT,1h,2026-01-02T01:00:00+00:00,0.63641509,0.64441506,0.63468297,0.64212047,195013.66656625,2026-01-02T01:59:59+00:00,124665.95335865,5007.0,100243.71216755,64082.57516317
XRPUSDT,1h,2026-01-02T02:00:00+00:00,0.64212047,0.64877479,0.64194201,0.64819567,137837.96876428,2026-01-02T02:59:59+00:00,88927.27779441,5839.0,70680.93866774,45600.37792217
XRPUSDT,1h,2026-01-02T03:00:00+00:00,0.64819567,0.64851324,0.64345421,0.64521545,38915.56622672,2026-01-02T03:59:59+00:00,25166.91300918,4403.0,17706.03498587,11450.59125263
XRPUSDT,1h,2026-01-02T04:00:00+00:00,0.64521545,0.64801197,0.64473185,0.64764849,104356.69181343,2026-01-02T04:59:59+00:00,67459.50173013,7113.0,46046.05168978,29765.63984211
XRPUSDT,1h,2026-01-02T05:00:00+00:00,0.64764849,0.64856265,0.64249757,0.64537022,128478.3248797,2026-01-02T05:59:59+00:00,83062.43867666,3484.0,56735.41296212,36679.97511934
XRPUSDT,1h,2026-01-02T06:00:00+00:00,0.64537022,0.64806916,0.64485032,0.64650207,150321.43723515,2026-01-02T06:59:59+00:00,97098.04975938,4797.0,63825.82744808,41227.40896758
XRPUSDT,1h,2026-01-02T07:00:00+00:00,0.64650207,0.64684334,0.64390864,0.64427158,135549.02469028,2026-01-02T07:59:59+00:00,87481.55470634,6110.0,75605.18209796,48794.58844428
XRPUSDT,1h,2026-01-02T08:00:00+00:00,0.64427158,0.64570138,0.64021409,0.64095838,152599.60176784,2026-01-02T08:59:59+00:00,98062.79009527,5247.0,71815.0569703,46149.4314256
XRPUSDT,1h,2026-01-02T09:00:00+00:00,0.64095838,0.64280344,0.63917219,0.63961715,120428.25763859,2026-01-02T09:59:59+00:00,77108.74007809,8136.0,65177.12057006,41732.11294111
XRPUSDT,1h,2026-01-02T10:00:00+00:00,0.63961715,0.64153363,0.63811071,0.64013144,110158.41671534,2026-01-02T10:59:59+00:00,70487.53920935,8014.0,46943.45183157,30037.90813507
XRP/USDT,1h,2026-01-02T11:00:00+00:00,0.64013144,0.64250945,0.63967381,0.64078578,103150.64413685,2026-01-02T11:59:59+00:00,66063.71837859,4457.0,49003.06682693,31384.43616742
XRPUSDT,1h,2026-01-02T12:00:00+00:00,0.64078578,0.64299257,0.64071273,0.64150961,68800.90826367,2026-01-02T12:59:59+00:00,44111.54395612,5430.0,36847.83364066,23624.90371637
XRPUSDT,1h,2026-01-02T13:00:00+00:00,0.64150961,0.64265585,0.63517695,0.6364921,68082.50826501,2026-01-02T13:59:59+00:00,43504.78096397,7304.0,32132.17980504,20532.49035526
XRPUSDT,1h,2026-01-02T14:00:00+00:00,0.6364921,0.63715801,0.63552141,0.63564525,113717.29982721,2026-01-02T14:59:59+00:00,72332.01193352,3384.0,63830.37191364,40600.49992388
XRPUSDT,1h,2026-01-02T15:00:00+00:00,0.63564525,0.63579103,0.6332837,0.63464178,171918.11399309,2026-01-02T15:59:59+00:00,109192.6754832,3366.0,79171.78631359,50285.44677214
XRPUSDT,1h,2026-01-02T16:00:00+00:00,0.63464178,0.63501233,0.62768612,0.62901001,104914.80002468,2026-01-02T16:59:59+00:00,66287.88779724,5257.0,62260.78104897,39337.97393095
XRPUSDT,1h,2026-01-02T17:00:00+00:00,0.62901001,0.63744831,0.62781923,0.63721253,116302.84238125,2026-01-02T17:59:59+00:00,73632.64014602,1627.0,56245.7970006,35609.84792353
XRPUSDT,1h,2026-01-02T18:00:00+00:00,0.63721253,0.64093724,0.63515954,0.64025219,162734.34809662,2026-01-02T18:59:59+00:00,103943.69415879,5187.0,88590.70326593,56585.74894169
XRPUSDT,1h,2026-01-02T19:00:00+00:00,0.64025219,0.64467624,0.63931572,0.64305411,132663.46082418,2026-01-02T19:59:59+00:00,85123.92762657,5144.0,66628.63628536,42752.47440234
XRPUSDT,1h,2026-01-02T20:00:00+00:00,0.64305411,0.64617838,0.64208304,0.645171,107361.07289444,2026-01-02T20:59:59+00:00,69152.61510386,2958.0,47692.31966675,30719.22193408
XRPUSDT,1h,2026-01-02T21:00:00+00:00,0.645171,0.65091748,0.64222506,0.64746458,130513.83995129,2026-01-02T21:59:59+00:00,84353.41716764,2936.0,77076.58045591,49815.96547522
XRPUSDT,1h,,0.64746458,0.64938114,0.64574252,0.64767995,147707.82412839,2026-01-02T22:59:59+00:00,95651.49082394,3408.0,61957.09865409,40121.69895779
XRPUSDT,1h,2026-01-02T23:00:00+00:00,0.64767995,0.64794733,0.63966472,0.64035309,151042.98918137,2026-01-02T23:59:59+00:00,97274.18030009,2376.0,70255.41902625,45245.65048969
XRPUSDT,1h,2026-01-03T00:00:00+00:00,0.64035309,0.64127278,0.63961338,0.6412432,124066.99485998,2026-01-03T00:59:59+00:00,79501.89964556,1180.0,67852.71200278,43479.89170216
XRPUSDT,1h,2026-01-03T01:00:00+00:00,0.6412432,0.64323352,0.63574225,0.63687803,133299.89537496,2026-01-03T01:59:59+00:00,85186.71257938,5556.0,79438.84012427,50766.23370386
XRPUSDT,1h,2026-01-03T02:00:00+00:00,0.63687803,0.6406769,0.63441472,0.64040556,85463.38274427,2026-01-03T02:59:59+00:00,54580.48809226,4516.0,43001.98612452,27462.86557175
XRPUSDT,1h,2026-01-03T03:00:00+00:00,0.64040556,0.64431964,0.64007887,0.64396935,88738.57903446,2026-01-03T03:59:59+00:00,56986.80212862,4100.0,42461.03733555,27267.94545445
XRPUSDT,1h,2026-01-03T04:00:00+00:00,0.64396935,0.64680018,0.64340588,0.64549139,118668.10036098,2026-01-03T04:59:59+00:00,76508.92815111,4778.0,56103.15740015,36171.40938062
XRPUSDT,1h,2026-01-03T05:00:00+00:00,0.64549139,0.64637399,,0.64108271,142161.09917231,2026-01-03T05:59:59+00:00,91450.39434715,6931.0,69696.24338843,44834.69092105
XRPUSDT,1h,2026-01-03T06:00:00+00:00,0.64108271,0.64420309,0.64054028,0.6438596,135110.95347331,2026-01-03T06:59:59+00:00,86804.89038692,5093.0,69608.83029698,44721.66562783
XRPUSDT,1h,2026-01-03T07:00:00+00:00,0.6438596,0.64635986,0.64262882,0.64623298,128565.39501325,2026-01-03T07:59:59+00:00,82930.63125953,4781.0,57725.66489847,37235.72606309
XRPUSDT,1h,2026-01-03T08:00:00+00:00,0.64623298,0.64876385,0.64529634,0.64791462,151283.453318,2026-01-03T08:59:59+00:00,97891.55949061,5024.0,63401.66032282,41025.55347047
XRPUSDT,1h,2026-01-03T09:00:00+00:00,0.64791462,0.64876212,0.64736973,0.64745588,83817.33804918,2026-01-03T09:59:59+00:00,54287.25372154,5131.0,37565.82738268,24330.83237726
XRPUSDT,1h,2026-01-03T10:00:00+00:00,0.64745588,0.64883982,0.64238934,0.64327146,130009.83005538,2026-01-03T10:59:59+00:00,83903.62145107,4415.0,63763.31802854,41150.52912578
XRPUSDT,1h,2026-01-03T11:00:00+00:00,0.64327146,0.64387859,0.64259986,0.64271323,116039.40893807,2026-01-03T11:59:59+00:00,74612.45193307,6767.0,53705.45454759,34532.19628268
XRPUSDT,1h,2026-01-03T12:00:00+00:00,0.64271323,0.64283021,0.64006826,0.64089784,94741.72314928,2026-01-03T12:59:59+00:00,60805.76247425,7563.0,40981.73578935,26302.30493342
XRPUSDT,1h,2026-01-03T13:00:00+00:00,0.64089784,0.64143621,0.63800553,0.63836649,136675.77183387,2026-01-03T13:59:59+00:00,87422.22030904,3782.0,60323.54255963,38584.8783344
XRPUSDT,1h,2026-01-03T14:00:00+00:00,0.63836649,0.64218363,0.63583076,0.64175062,59501.46313215,2026-01-03T14:59:59+00:00,38084.42060944,3990.0,35402.70428342,22659.80380427
XRPUSDT,1h,2026-01-03T15:00:00+00:00,0.64175062,0.64881809,0.64128135,0.64816148,157706.64050581,2026-01-03T15:59:59+00:00,101713.85214279,5217.0,69923.4320571,45097.54064104
 XRPUSDT ,1h,2026-01-03T16:00:00+00:00,0.64816148,0.64876859,0.64495065,0.64522425,79578.78863183,2026-01-03T16:59:59+00:00,51463.03505485,3288.0,38328.02772999,24786.46217873
XRPUSDT,1h,2026-01-03T17:00:00+00:00,0.64522425,0.64548804,0.64161573,0.64200713,87966.52411322,2026-01-03T17:59:59+00:00,56616.63542145,5428.0,43176.76212066,27789.24169515
XRPUSDT,1h,2026-01-03T18:00:00+00:00,0.64200713,0.64419547,0.64057876,0.64242465,144745.34627226,2026-01-03T18:59:59+00:00,92957.76185594,5947.0,67129.98601748,43111.94393682
XRPUSDT,1h,2026-01-03T19:00:00+00:00,0.64242465,0.64342249,0.63377514,0.63434566,159369.13974673,2026-01-03T19:59:59+00:00,101738.89314397,2495.0,71246.78701794,45482.89124726
XRPUSDT,1h,2026-01-03T20:00:00+00:00,0.63434566,0.63548269,0.63080736,0.63139153,39096.43145063,2026-01-03T20:59:59+00:00,24742.90367658,6945.0,15826.1529718,10015.87520965
XRPUSDT,1h,2026-01-03T21:00:00+00:00,0.63139153,0.64229019,0.63120758,0.64069064,143569.16653277,2026-01-03T21:59:59+00:00,91315.88895743,6123.0,72076.08362099,45843.35068156
XRPUSDT,1h,2026-01-03T22:00:00+00:00,0.64069064,0.64090608,0.63584124,0.63769388,182335.02351229,2026-01-03T22:59:59+00:00,116547.13624031,4064.0,106845.66760322,68294.92403032
XRPUSDT,1h,2026-01-03T23:00:00+00:00,0.63769388,0.63869672,0.62982336,0.63092439,208083.21644539,2026-01-03T23:59:59+00:00,131989.08468317,6071.0,97496.53564133,61842.94302494
XRPUSDT,1h,2026-01-04T00:00:00+00:00,0.63092439,0.63148788,0.62808203,0.6295355,165972.22634346,2026-01-04T00:59:59+00:00,104600.66658287,4351.0,78508.26522382,49478.25943892
XRPUSDT,1h,2026-01-04T01:00:00+00:00,0.6295355,0.63286923,0.62836976,0.63006349,181044.66856009,2026-01-04T01:59:59+00:00,114021.84096286,3023.0,72533.13267076,45681.33037941
XRPUSDT,1h,2026-01-04T02:00:00+00:00,0.63006349,0.63626663,0.62865237,0.63557086,,2026-01-04T02:59:59+00:00,88096.75787393,6243.0,71364.09719293,45160.42633163
XRPUSDT,1h,2026-01-04T03:00:00+00:00,0.63557086,0.6364997,0.63028651,0.633585,117741.16698032,2026-01-04T03:59:59+00:00,74715.94599817,5763.0,65049.65527088,41279.07557796
XRPUSDT,1h,2026-01-04T04:00:00+00:00,0.633585,0.63494778,0.62692933,0.62768795,102523.77662289,2026-01-04T04:59:59+00:00,64655.23354002,5727.0,51839.02350921,32691.57927924
XRPUSDT,1h,2026-01-04T05:00:00+00:00,0.62768795,0.6282482,0.62240303,0.62344985,193176.42783104,2026-01-04T05:59:59+00:00,120845.16562816,5059.0,104916.68511527,65632.61538826
XRPUSDT,1h,2026-01-04T06:00:00+00:00,0.62344985,0.6239909,0.6210391,0.62139375,143542.82836114,2026-01-04T06:59:59+00:00,89344.18514906,3431.0,72535.57365154,45147.72208551
XRPUSDT,1h,2026-01-04T07:00:00+00:00,0.62139375,0.62179036,0.61757364,0.61878685,96721.16554135,2026-01-04T07:59:59+00:00,59975.85615501,5101.0,47983.43679931,29754.06352054
XRPUSDT,1h,2026-01-04T08:00:00+00:00,0.61878685,0.62687587,0.61829251,0.62657209,81397.50027538,2026-01-04T08:59:59+00:00,50684.55225778,4246.0,37400.75850346,23288.68444898
XRPUSDT,1h,2026-01-04T09:00:00+00:00,0.62657209,0.62729672,0.61723339,0.61752656,87148.63403771,2026-01-04T09:59:59+00:00,54210.74916866,3677.0,36173.99890574,22502.01168108
XRPUSDT,1h,2026-01-04T10:00:00+00:00,0.61752656,0.61858734,0.61694594,0.61800018,152447.15175146,2026-01-04T10:59:59+00:00,94176.26628381,3098.0,79830.88275016,49316.59519495
XRPUSDT,1h,2026-01-04T11:00:00+00:00,0.61800018,0.61923047,0.60984474,0.61030957,127026.15700597,2026-01-04T11:59:59+00:00,78013.73384483,4525.0,66761.935159,41002.16808271
XRPUSDT,1h,2026-01-04T12:00:00+00:00,0.61030957,0.61050037,0.60392446,0.6051053,165410.51059633,2026-01-04T12:59:59+00:00,100521.19748186,5420.0,69345.24305555,42141.6199399
XRPUSDT,1h,2026-01-04T13:00:00+00:00,0.6051053,0.60845761,0.60350462,0.60625435,156829.48542236,2026-01-04T13:59:59+00:00,94988.45503584,4904.0,71496.40804707,43303.93180028
XRPUSDT,1h,2026-01-04T14:00:00+00:00,0.60625435,0.61215643,0.6049935,0.60894413,109655.93121181,2026-01-04T14:59:59+00:00,66626.8603817,,50224.85729844,30516.58508512
XRPUSDT,1h,2026-01-04T15:00:00+00:00,0.60894413,0.61512511,0.6083119,0.61509876,127952.1010554,2026-01-04T15:59:59+00:00,78309.4296478,5428.0,62478.81988298,38238.37756275
XRPUSDT,1h,2026-01-04T16:00:00+00:00,0.61509876,0.61972177,0.61397295,0.61969825,182712.64114144,2026-01-04T16:59:59+00:00,112806.51105908,5056.0,97443.23202061,60161.30554457
XRPUSDT,1h,2026-01-04T17:00:00+00:00,0.61969825,0.62318612,0.61962958,0.62239523,208366.98801909,2026-01-04T17:59:59+00:00,129405.63886931,5588.0,118868.78728615,73823.0729667
XRPUSDT,1h,2026-01-04T18:00:00+00:00,0.62239523,0.6226815,0.61768555,0.61913827,138810.92564951,2026-01-04T18:59:59+00:00,86169.2077134,5695.0,58143.09197445,36093.29846338
XRPUSDT,1h,2026-01-04T19:00:00+00:00,0.61913827,0.62401387,0.61865068,0.62208793,123910.10328113,2026-01-04T19:59:59+00:00,76900.2338803,3290.0,69166.1053791,42925.39138778
XRPUSDT,1h,2026-01-04T20:00:00+00:00,0.62208793,0.62219452,0.61837866,0.6186073,40160.87507141,2026-01-04T20:59:59+00:00,24913.7031842,6322.0,21343.2380122,13240.2268596
XRPUSDT,1h,2026-01-04T21:00:00+00:00,0.6186073,0.62086024,0.61833455,0.62079788,90055.13441251,2026-01-04T21:59:59+00:00,55807.39990513,3318.0,43427.65996312,26912.2332926
XRPUSDT,1h,2026-01-04T22:00:00+00:00,0.62079788,0.62267601,0.61724946,0.61817779,127385.5735542,2026-01-04T22:59:59+00:00,78913.81290185,4408.0,60562.08927206,37517.47743811
XRPUSDT,1h,2026-01-04T23:00:00+00:00,0.61817779,0.61832473,0.61656213,0.61745856,129071.55864813,2026-01-04T23:59:59+00:00,error,6727.0,62275.74877781,38475.08938586
XRPUSDT,1h,2026-01-05T00:00:00+00:00,0.61745856,0.62479774,0.61689152,0.62470479,74353.32703392,2026-01-05T00:59:59+00:00,46179.48892552,4043.0,39411.11678854,24477.52244427
XRPUSDT,1h,2026-01-05T01:00:00+00:00,0.62470479,0.62679944,0.62400207,0.62662719,144619.98343343,2026-01-05T01:59:59+00:00,90483.80534096,4076.0,85912.91420327,53752.78865677
XRPUSDT,1h,2026-01-05T02:00:00+00:00,0.62662719,0.62716569,0.62308411,0.62510001,90296.22249088,2026-01-05T02:59:59+00:00,56513.1190937,3920.0,45405.04332053,28417.36398094
XRPUSDT,1h,2026-01-05T03:00:00+00:00,0.62510001,0.63485237,0.62504252,0.63399233,166755.193747,2026-01-05T03:59:59+00:00,104980.09369923,5995.0,97608.41627895,61449.00471493
